,movie_id,original_title,tags
2927,9942,major league,"belov school threaten closur power fail rais proper funds, girl scheme steal priceless paint use profit pull st. trinian' red. solidar snake exhibit music shenanigan chao receivingofstolengood girls'boardingschool quizshow unorthodox debt princip anarchi groupoffriend duringcreditssting distilleri [ { "" "" : 3 5 , "" n e "" : "" c e "" } , { "" "" : 1 0 7 5 1 , "" n e "" : "" f l "" } , { "" "" : 8 7 8 , "" n e "" : "" c e n c e f c n "" } ] talulahriley ruperteverett barnabythompson"
2928,10748,st. trinian's,"slick new york publicist pick ring receiv phone booth told hang up, he'll killed... littl red light laser rifl sight proof caller kidding. terrorist phonebooth psychopath [ { "" "" : 5 3 , "" n e "" : "" h r l l e r "" } , { "" "" : 1 8 , "" n e "" : "" r "" } ] colinfarrel kiefersutherland joelschumach"
2929,1817,phone booth,"popular, restless landon carter forc particip school drama product fall love jami sullivan, daughter town' minister. jami ""to-do"" list life also big secret must keep landon. basedonnovel theatregroup northcarolina theatremilieu highschool cancer comingofag tragiclov teenag starcrossedlov [ { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 1 0 7 4 9 , "" n e "" : "" r n c e "" } ] mandymoor shanewest adamshankman"
2930,10229,a walk to remember,"justic drama base true stori man death row last day form strong relationship nun teach forgiv give spiritu accompani execution. susan sarandon oscar best femal actress convinc portray sister helen prejean. prison rape sociallydeprivedfamili penalti deathpenalti despair deathrow begnadigung therapist self-discoveri prisoncel courtcas deathsent doomedman sentenc lethalinject forgiv chariti mercypetit rageandh unsoci rightandjustic court electricchair cowardli [ { "" "" : 1 8 , "" n e "" : "" r "" } ] susansarandon seanpenn timrobbin"
2931,687,dead man walking,"slake thirst danger games, kathryn challeng stepbrother, sebastian, deflow headmaster' daughter summer ends. succeeds, prize chanc bed kathryn. loses, kathryn claim prize possession. upperclass sexualobsess sex bet sadist drugabus brothersisterrelationship cynic cocain virgin manipul seduct lovelett privateschool innoc addict love psychotherapi [ { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 1 0 7 4 9 , "" n e "" : "" r n c e "" } , { "" "" : 5 3 , "" n e "" : "" h r l l e r "" } ] sarahmichellegellar ryanphillipp rogerkumbl"
2932,796,cruel intentions,"special agent strahm dead, detect hoffman emerg unchalleng successor jigsaw' legacy. however, fbi draw closer hoffman, forc set game motion, jigsaw' grand scheme final understood. aftercreditssting [ { "" "" : 2 7 , "" n e "" : "" h r r r "" } , { "" "" : 9 6 4 8 , "" n e "" : "" e r "" } ] tobinbel costasmandylor kevingreutert"
2933,22804,saw vi,"uproari version histori prove noth sacr – even roman empire, french revolut spanish inquisition. mose romanempir music stoneag music juliuscaesar [ { "" "" : 3 5 , "" n e "" : "" c e "" } ] melbrook domdeluis melbrook"
2934,10156,history of the world: part i,"set south carolina 1964, tale lili owen 14 year-old girl haunt memori late mother. escap lone life troubl relationship father, lili flee rosaleen, caregiv friend, south carolina town hold secret mother' past. womandirector [ { "" "" : 1 2 , "" n e "" : "" v e n u r e "" } ] dakotafan queenlatifah ginaprince-bythewood"
2935,12837,the secret life of bees,"corki romano bumbling, simpleton, veterinarian youngest, outcast son age gangster, name pop romano, call upon corki infiltr local fbi retriev destroy evid use incrimin pop racket charges. [ { "" "" : 2 8 , "" n e "" : "" c n "" } , { "" "" : 3 5 , "" n e "" : "" c e "" } , { "" "" : 8 0 , "" n e "" : "" c r e "" } ] chriskattan vinessashaw robpritt"
2936,17708,corky romano,"neighborhood kid begin vanishing, jenni suspect child psychologist husband, carter, may resum derang experi father perform carter young. now, fall jenni unravel mystery. children disappear, fear child' safety. [ { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 2 7 , "" n e "" : "" h r r r "" } , { "" "" : 5 3 , "" n e "" : "" h r l l e r "" } , { "" "" : 8 0 , "" n e "" : "" c r e "" } ] johnlithgow lolitadavidovich briandepalma"
2937,13937,raising cain,"johnni kovak join teamster trade-union local chapter 1930 work way organization. climb higher higher method becom ruthless final senat madison start campaign find truth alleg connect mob. [ { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 2 8 , "" n e "" : "" c n "" } ] sylvesterstallon rodsteig normanjewison"
2938,28932,f.i.s.t.,"remak classic 50 sf tale, boy tri stop invas town alien take mind parents, least-lik schoolteach townspeople. aid school nurs boy enlist aid u.s. marines. spaceinvas remak alieninvas [ { "" "" : 8 7 8 , "" n e "" : "" c e n c e f c n "" } ] karenblack huntercarson tobehoop"
2939,31909,invaders from mars,"1950 ireland new york, young elli lacey choos two men two countries. lovetriangl basedonnovel homesick vorort ship commun marriag workingclass boardinghous ireland brooklynnewyorkc journey duallif irishimmigr 1950 [ { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 1 0 7 4 9 , "" n e "" : "" r n c e "" } ] saoirseronan domhnallgleeson johncrowley"
2940,167073,brooklyn,"eighteenth century, small villag ireland, redmond barri young farm boy love cousin nora brady. nora engag british captain john quin, barri challeng duel pistols. win escap dublin, rob road. without alternative, barri join british armi fight seven year war. palac britisharmi fenc epic debt ireland britishsoldi sevenyearswar nobil prussia [ { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 1 0 7 4 9 , "" n e "" : "" r n c e "" } , { "" "" : 1 0 7 5 2 , "" n e "" : "" w r "" } ] ryano'n marisaberenson stanleykubrick"
2941,3175,barry lyndon,"anim hous meet casablanca outrag snowboard comedy. rick rambi friend time live bull mountain legendari papa muntz' son decid sell mountain sleazi land develop john majors, staff fire turn bull mountain 'yuppieville'. manag alcohol race mountain gondola snowboard airplan father sport prank alaska malefemalerelationship drughumor hottub skiresort [ { "" "" : 3 5 , "" n e "" : "" c e "" } ] jasonlondon leemajor brendanmalloy"
2942,14369,out cold,"salaci language, late-night radio advice-show host leon phelps, along sweet loyal produc julie, fire chicago gig. leon get letter former lover promis life wealth, know is. leon find secret sugar-mama? julie? femalenud tattoo radio cheatonhusband eatingcontest [ { "" "" : 3 5 , "" n e "" : "" c e "" } ] timmeadow karynparson reginaldhudlin"
2943,16888,the ladies man,"directori debut dustin hoffman, quartet high-drama comedi temperament diva old grudges, passion pride, romanc rigoletto. home retir musicians, annual concert celebr verdi' birthday disrupt arriv jean, etern diva former wife one residents. expect poignanc plenti laughs. musician concert retir [ { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 3 5 , "" n e "" : "" c e "" } , { "" "" : 1 0 7 4 9 , "" n e "" : "" r n c e "" } ] maggiesmith tomcourtenay dustinhoffman"
2944,121826,quartet,"colleg buddi chip promis group' last unmarri man collect cash pot. seven year later, kitti worth $500,000 -- money michael need pay gambl debt. problem is, singl guy hopeless womanizer! compulsivegambl roulett stagnight groupoffriend [ { "" "" : 3 5 , "" n e "" : "" c e "" } , { "" "" : 1 0 7 4 9 , "" n e "" : "" r n c e "" } ] jerryo'connel shannonelizabeth gregorypoiri"
2945,10646,tomcats,"man confess fbi agent family' stori religi fanat father' vision lead seri murder destroy suppos ""demons."" angel sheriff lossofmoth 1970 texa dream rosegarden grave ax insan murder mechan vision serialkil punish demon fbiagent glove religiousfanat remors flashback forcedtokil [ { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 5 3 , "" n e "" : "" h r l l e r "" } , { "" "" : 8 0 , "" n e "" : "" c r e "" } ] billpaxton matthewmcconaughey billpaxton"
2946,12149,frailty,"maria altmann, octogenarian jewish refugee, take austrian govern recov world famou paint aunt plunder nazi world war ii, believ right belong family. regain right hers, also obtain measur justic death, destruction, massiv art theft perpetr nazis. nazi basedontruestori art stolenpaint [ { "" "" : 1 8 , "" n e "" : "" r "" } ] helenmirren ryanreynold simoncurti"
2947,304357,woman in gold,"kinsey portrait research alfr kinsey, driven uncov privat secret nation. begin kinsey scientif endeavor soon take intens person relevance, ultim becom unexpect journey mysteri human behavior. freelov sex sexual indiana professor research interview biographi marriag criticismandblam homosexu moral student taboo teach indianaunivers sexologist [ { "" "" : 1 8 , "" n e "" : "" r "" } ] liamneeson lauralinney billcondon"
2948,11184,kinsey,"man accident transport 1300 a.d., must battl armi dead retriev necronomicon return home. propheci witch swordplay supermarket castl catapult chainsaw timefram skeleton pit windmil incant timetravel undead knight zombi middleag goodandbad necronomicon doppelgang [ { "" "" : 1 4 , "" n e "" : "" f n "" } , { "" "" : 2 7 , "" n e "" : "" h r r r "" } , { "" "" : 3 5 , "" n e "" : "" c e "" } ] brucecampbel embethdavidtz samraimi"
2949,766,army of darkness,"dave, sam jeff graduat holden univers honor lying, cheat scheming. three roommat proudli scam way last four year colleg now, final exams, big-men-on-campu bust unlik dude school. self-dub cool ethan, ambiti nerd bad crush, enter live one day everyth begin unravel. malenud drugabus jobinterview eavesdrop fall comedi troll cheatingwif backpack spongebath repairman [ { "" "" : 3 5 , "" n e "" : "" c e "" } , { "" "" : 1 0 7 4 9 , "" n e "" : "" r n c e "" } ] jasonsegel devonsawa deweynick"
2950,20009,slackers,"gilbert care brother arni obes mother, get way love walk life. brotherbrotherrelationship mentallydis iowa widow dysfunctionalfamili independentfilm [ { "" "" : 1 0 7 4 9 , "" n e "" : "" r n c e "" } , { "" "" : 1 8 , "" n e "" : "" r "" } ] johnnydepp leonardodicaprio lassehallström"
2951,1587,what's eating gilbert grape,"word word depict life jesu christ good news translat bibl record gospel john. miracl jesuschrist lastsupp bibl christian god sermononthemount [ { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 3 6 , "" n e "" : "" h r "" } ] christopherplumm henryiancusick philipsavil"
2952,30973,the visual bible: the gospel of john,"abortionist vera drake find belief practic clash more 1950 britain – conflict lead tragedi family. england motherrol women'sprison polic neighbor pregnant femaleprotagonist miscarriag tailor fingerprint unwantedpregn 1950 [ { "" "" : 8 0 , "" n e "" : "" c r e "" } , { "" "" : 1 8 , "" n e "" : "" r "" } ] imeldastaunton sallyhawkin mikeleigh"
2953,11109,vera drake,"bore bollywood movi fascin hollywood counterpart youth, ram dream becom singer actor america, countri dream made. encourag american-bas close friend, vijay rao, come visit, brag drive merced live penthouse. sex indianlead dancingmast newlov pornactor guru wed sexcomedi womandirector [ { "" "" : 3 5 , "" n e "" : "" c e "" } , { "" "" : 1 0 7 4 9 , "" n e "" : "" r n c e "" } ] jimimistri heathergraham daisyvonscherlermay"
2954,9027,the guru,"midst mariel boat lift -- hurri exodu refuge cuba go america -- immigr clerk accident presum dissid juan raul perez dorita evita perez married. unit last name mutual resolv emigrate, dorita juan agre play along. get complic two begin fall juan reunit wife, carmela, seen decades. immigr independentfilm womandirector politicalprison cubanrefuge [ { "" "" : 3 5 , "" n e "" : "" c e "" } , { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 1 0 7 4 9 , "" n e "" : "" r n c e "" } ] marisatomei alfredmolina miranair"
2955,63020,the perez family,"greenwich villag earli 1960s, gift volatil folk musician llewyn davi struggl money, relationships, uncertain futur follow suicid sing partner. folkmus perform aspiringsing newyorkc record merchantmarin 1960 [ { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 1 0 4 0 2 , "" n e "" : "" u c "" } ] oscarisaac careymulligan joelcoen"
2956,86829,inside llewyn davis,"hot young stars, hip, drive soundtrack, plu provoc tale jealousi betray combin creat controversi modern-day version shakespeare' classic, ""othello."" odin jame (mekhi phifer), school' star basketbal player futur nba hopeful. even though he' black student elit palmetto grove academy... sex jealousi girlfriend highschool columbin highschoolsport friend drug xenophobia [ { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 1 0 7 4 9 , "" n e "" : "" r n c e "" } , { "" "" : 5 3 , "" n e "" : "" h r l l e r "" } ] mekhiphif joshhartnett timblakenelson"
2957,11065,o,"sequel 1980 classic, two children strand beauti island south pacific. adult guid them, two make simpl life togeth eventu becom tan teenag love. island maroon pacificisland teenag desertedisland tropicalisland [ { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 1 2 , "" n e "" : "" v e n u r e "" } , { "" "" : 1 0 7 4 9 , "" n e "" : "" r n c e "" } ] millajovovich briankraus williama.graham"
2958,13888,return to the blue lagoon,"life rough coal mine 1876 pennsylvania. secret group irish emigr miners, known molli maguires, fight cruelti mine compani sabotag murder. detective, also irish emigrant, hire infiltr group report members. side sympathi lie? pennsylvania miner coalmin coalmin pennsylvaniacoalmin [ { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 3 6 , "" n e "" : "" h r "" } ] seanconneri samanthaeggar martinritt"
2959,42345,the molly maguires,"down-and-dirti music love stori set world work class. nick ironwork build repair bridges. he' marri kitty, dressmaker, strong gentl woman three daughters. carri torrid affair redhead woman name tula. nick basic good, hardwork man driven forward blind urges. infidel lover workingclass newyorkc [ { "" "" : 3 5 , "" n e "" : "" c e "" } , { "" "" : 1 0 4 0 2 , "" n e "" : "" u c "" } , { "" "" : 1 0 7 4 9 , "" n e "" : "" r n c e "" } ] jamesgandolfini susansarandon johnturturro"
2960,13994,romance & cigarettes,"fictionalis explor beethoven' life final day work ninth symphony. 1824. beethoven race finish new symphony. however, year sinc last success plagu deafness, loneli person trauma. copyist urgent need help composer. fiction charact introduc form young conservatori student aspir compos name anna holtz. mercuri beethoven skeptic woman might becom involv masterpiec slowli come trust anna' assist end becom quit fond her. time piec performed, presenc life absolut necessity. deep understand work even correct mistak made, passion person open door privat world. beethoven womandirector [ { "" "" : 1 8 , "" n e "" : "" r "" } ] edharri dianekrug agnieszkaholland"
